age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
25,management,single,secondary,no,126.0,yes,no,cellular,18,may,6,2,-1,0,unknown,no
33,management,single,primary,no,1387.5,no,no,cellular,20,nov,884,3,-1,0,unknown,no
29,management,single,secondary,no,0.0,yes,no,cellular,11,may,116,6,-1,0,unknown,no
38,management,single,secondary,no,1.5,yes,no,cellular,21,nov,57,5,199,1,success,no
39,management,single,secondary,no,6471.0,yes,no,cellular,20,nov,141,4,-1,0,unknown,no
31,management,single,tertiary,no,126.0,no,yes,unknown,1,jul,143,1,-1,0,unknown,no
21,management,single,unknown,no,300.0,no,no,unknown,1,jun,8,1,-1,0,unknown,no
32,management,single,secondary,no,-409.5,yes,no,cellular,5,may,64,1,-1,0,unknown,no
25,management,single,tertiary,no,735.0,no,no,cellular,7,sep,394,1,-1,0,unknown,no
28,management,single,secondary,no,6.0,yes,no,unknown,27,jun,133,5,-1,0,unknown,no
33,management,single,secondary,no,2778.0,no,no,telephone,25,feb,371,1,204,3,other,no
20,management,single,primary,no,0.0,no,no,cellular,1,feb,143,5,91,8,failure,no
31,management,single,secondary,no,757.5,no,no,cellular,11,jul,773,3,-1,0,unknown,no
27,management,single,tertiary,no,17793.0,no,no,telephone,25,may,281,5,101,1,success,no
38,management,single,secondary,no,-1143.0,yes,yes,unknown,30,may,408,2,-1,0,unknown,no
36,management,single,secondary,no,2017.5,yes,no,unknown,30,may,231,3,-1,0,unknown,no
29,management,single,unknown,no,100.5,no,no,cellular,28,jan,330,2,-1,0,unknown,no
36,management,single,secondary,no,-309.0,yes,no,unknown,8,may,177,2,-1,0,unknown,no
29,management,single,secondary,no,-19.5,yes,no,cellular,14,may,512,3,-1,0,unknown,no
33,management,single,tertiary,no,4000.5,yes,no,cellular,18,may,57,1,180,3,failure,no
29,management,single,primary,no,387.0,yes,no,unknown,26,may,130,1,-1,0,unknown,no
31,management,single,tertiary,no,3576.0,yes,no,cellular,14,apr,608,2,-1,0,unknown,no
29,management,single,secondary,no,460.5,yes,no,cellular,3,feb,216,1,-1,0,unknown,no
34,management,single,tertiary,no,268.5,yes,no,cellular,20,nov,184,1,-1,0,unknown,no
28,management,single,secondary,no,9498.0,yes,no,telephone,7,may,149,1,343,4,failure,no
34,management,single,secondary,no,-676.5,yes,yes,cellular,23,jul,498,1,-1,0,unknown,no
37,management,single,primary,no,5275.5,yes,no,unknown,23,may,445,1,-1,0,unknown,no
33,management,single,tertiary,no,966.0,no,no,cellular,11,aug,99,2,-1,0,unknown,no
34,management,single,secondary,no,3096.0,yes,no,unknown,26,may,165,2,-1,0,unknown,no
30,management,single,secondary,no,192.0,yes,no,unknown,14,may,273,1,-1,0,unknown,no
31,management,single,secondary,no,1294.5,yes,no,cellular,3,feb,146,1,263,5,success,no
39,management,single,secondary,no,301.5,no,yes,unknown,6,jun,148,4,-1,0,unknown,no
36,management,single,unknown,no,2722.5,no,no,unknown,5,jun,387,1,-1,0,unknown,no
33,management,single,secondary,no,1380.0,no,no,cellular,13,aug,111,1,105,1,success,no
38,management,single,unknown,no,2023.5,yes,no,unknown,6,may,100,1,-1,0,unknown,no
37,management,single,primary,no,360.0,yes,no,cellular,11,may,259,1,370,2,other,no
27,management,single,unknown,no,4794.0,no,no,cellular,9,feb,10,2,-1,0,unknown,no
39,management,single,secondary,no,238.5,no,no,cellular,19,nov,177,1,-1,0,unknown,no
33,management,single,tertiary,no,444.0,no,no,cellular,16,jul,90,2,-1,0,unknown,no
31,management,single,secondary,no,-1080.0,yes,yes,unknown,15,may,112,2,-1,0,unknown,no
27,management,single,secondary,no,-88.5,no,yes,cellular,8,jul,154,3,-1,0,unknown,no
36,management,single,secondary,no,0.0,yes,yes,cellular,11,may,94,1,-1,0,unknown,no
39,management,single,secondary,no,424.5,yes,no,unknown,26,may,126,2,-1,0,unknown,no
36,management,single,primary,no,1459.5,yes,yes,unknown,23,may,293,1,-1,0,unknown,no
28,management,single,primary,no,172.5,yes,no,unknown,28,may,78,4,-1,0,unknown,no
27,management,single,tertiary,no,1705.5,yes,no,cellular,8,may,26,1,-1,0,unknown,no
38,management,single,tertiary,no,13003.5,yes,no,telephone,20,apr,5,3,150,6,failure,no
32,management,single,tertiary,no,1615.5,no,no,cellular,5,aug,200,1,717,4,failure,no
28,management,single,secondary,no,1516.5,yes,no,cellular,20,apr,204,3,-1,0,unknown,no
38,management,single,primary,no,1071.0,yes,no,unknown,29,may,225,3,-1,0,unknown,no
36,management,single,secondary,no,-22.5,yes,no,unknown,6,may,341,3,-1,0,unknown,no
26,management,single,tertiary,no,961.5,yes,no,cellular,15,may,55,1,368,1,failure,no
33,management,single,secondary,no,303.0,yes,no,cellular,17,apr,377,1,-1,0,unknown,no
31,management,single,secondary,no,1411.5,yes,no,cellular,8,apr,213,4,-1,0,unknown,no
35,management,single,tertiary,no,1030.5,yes,no,unknown,30,may,166,2,-1,0,unknown,no
29,management,single,secondary,no,-847.5,yes,no,unknown,18,jun,164,3,-1,0,unknown,no
33,management,single,secondary,no,720.0,yes,no,cellular,30,jan,272,1,270,1,other,no
31,management,single,secondary,no,-67.5,no,no,unknown,7,may,246,2,-1,0,unknown,no
35,management,single,secondary,no,615.0,yes,no,cellular,20,nov,67,2,-1,0,unknown,no
33,management,single,secondary,no,592.5,yes,no,unknown,2,jun,122,1,-1,0,unknown,no
30,management,single,primary,no,592.5,no,no,cellular,21,nov,429,1,-1,0,unknown,no
29,management,single,secondary,no,-1365.0,yes,no,cellular,21,jul,260,1,-1,0,unknown,no
32,management,single,secondary,no,64.5,yes,no,unknown,21,may,173,2,-1,0,unknown,no
34,management,single,tertiary,no,96.0,yes,no,cellular,28,jul,76,2,-1,0,unknown,no
39,management,single,tertiary,no,463.5,no,no,cellular,26,aug,94,14,-1,0,unknown,no
32,management,single,tertiary,no,153.0,no,no,cellular,22,aug,398,5,-1,0,unknown,no
37,management,single,secondary,no,33.0,yes,no,cellular,7,may,28,2,289,5,failure,no
27,management,single,secondary,no,8344.5,yes,no,unknown,30,may,435,2,-1,0,unknown,no
31,management,single,secondary,no,655.5,yes,yes,unknown,4,jun,173,14,-1,0,unknown,no
31,management,single,secondary,no,627.0,yes,yes,cellular,9,jul,219,1,-1,0,unknown,no
32,management,single,tertiary,no,25.5,no,no,cellular,22,aug,72,4,-1,0,unknown,no
36,management,single,secondary,no,1078.5,yes,no,unknown,13,may,1052,1,-1,0,unknown,no
37,management,single,primary,no,0.0,yes,no,unknown,26,may,24,1,-1,0,unknown,no
33,management,single,secondary,no,1701.0,yes,no,unknown,23,may,304,2,-1,0,unknown,no
29,management,single,secondary,no,22.5,no,no,cellular,3,jun,136,1,-1,0,unknown,no
30,management,single,tertiary,no,2454.0,no,no,unknown,6,jun,301,2,-1,0,unknown,no
28,management,single,secondary,no,6430.5,no,no,cellular,30,apr,171,1,-1,0,unknown,no
33,management,single,tertiary,no,4951.5,yes,no,cellular,2,nov,131,2,171,2,failure,no
35,management,single,secondary,no,16.5,yes,no,cellular,23,jul,103,4,-1,0,unknown,no
31,management,single,tertiary,no,75.0,no,no,cellular,19,aug,37,5,-1,0,unknown,no
25,management,single,secondary,no,703.5,no,no,cellular,24,feb,524,1,187,2,success,no
35,management,single,tertiary,no,1165.5,no,yes,cellular,28,may,85,1,-1,0,unknown,no
36,management,single,secondary,no,-589.5,no,no,telephone,14,aug,119,4,-1,0,unknown,no
33,management,single,tertiary,no,5002.5,no,no,cellular,15,jun,92,1,301,6,failure,no
35,management,single,tertiary,no,6.0,yes,no,cellular,14,may,88,1,-1,0,unknown,no
33,management,single,secondary,no,12.0,no,no,cellular,29,aug,462,2,-1,0,unknown,no
30,management,single,tertiary,no,4705.5,yes,no,cellular,31,jul,368,7,-1,0,unknown,no
28,management,single,secondary,no,682.5,yes,no,cellular,11,jul,166,1,-1,0,unknown,no
30,management,single,tertiary,no,9928.5,yes,no,cellular,21,aug,239,8,-1,0,unknown,no
27,management,single,tertiary,no,414.0,no,no,unknown,16,may,218,2,-1,0,unknown,no
27,management,single,secondary,no,1264.5,no,no,cellular,12,jul,123,2,185,1,success,no
32,management,single,primary,no,0.0,yes,yes,cellular,8,may,82,2,361,4,failure,no
29,management,single,secondary,no,390.0,yes,no,cellular,4,feb,453,2,273,2,failure,no
36,management,single,tertiary,no,0.0,no,no,unknown,2,jun,87,3,-1,0,unknown,no
28,management,single,secondary,no,1383.0,yes,no,cellular,7,apr,304,1,-1,0,unknown,no
39,management,single,secondary,no,139.5,yes,no,cellular,11,may,72,4,-1,0,unknown,no
39,management,single,unknown,no,694.5,yes,no,cellular,18,may,169,1,-1,0,unknown,no
35,management,single,tertiary,no,216.0,yes,yes,cellular,4,feb,202,4,113,20,failure,no
37,management,single,secondary,no,15697.5,no,no,unknown,17,jun,144,6,-1,0,unknown,no
34,management,single,tertiary,no,556.5,no,no,unknown,20,may,77,1,-1,0,unknown,no
35,management,single,tertiary,no,0.0,yes,no,unknown,2,jun,184,1,-1,0,unknown,no
31,management,single,tertiary,no,418.5,yes,no,unknown,13,may,198,1,-1,0,unknown,no
33,management,single,secondary,no,361.5,no,no,cellular,22,jul,490,1,-1,0,unknown,no
36,management,single,secondary,no,333.0,yes,no,unknown,23,may,188,1,-1,0,unknown,no
32,management,single,secondary,no,2097.0,yes,yes,cellular,15,may,233,1,-1,0,unknown,no
25,management,single,tertiary,no,1773.0,yes,no,unknown,26,may,141,2,-1,0,unknown,no
39,management,single,tertiary,no,559.5,no,no,cellular,26,aug,148,4,-1,0,unknown,no
28,management,single,secondary,no,255.0,yes,yes,unknown,21,may,492,1,-1,0,unknown,no
30,management,single,tertiary,no,2076.0,yes,no,telephone,14,aug,60,2,-1,0,unknown,no
31,management,single,tertiary,no,27.0,no,no,cellular,8,aug,82,2,-1,0,unknown,no
32,management,single,secondary,no,550.5,yes,no,cellular,11,may,214,2,276,3,failure,no
23,management,single,secondary,no,805.5,yes,no,cellular,7,may,172,1,353,2,other,no
32,management,single,tertiary,no,2524.5,yes,yes,cellular,20,apr,72,2,-1,0,unknown,no
33,management,single,tertiary,no,574.5,yes,no,cellular,9,jul,125,1,-1,0,unknown,no
26,management,single,tertiary,no,4767.0,no,no,cellular,2,jun,64,1,-1,0,unknown,no
26,management,single,tertiary,no,2580.0,no,no,cellular,3,feb,383,1,-1,0,unknown,no
38,management,single,secondary,no,0.0,yes,no,telephone,16,jul,284,8,-1,0,unknown,no
33,management,single,tertiary,no,7311.0,no,no,telephone,22,feb,363,2,-1,0,unknown,no
33,management,single,secondary,no,265.5,yes,no,cellular,11,may,100,1,-1,0,unknown,no
31,management,single,tertiary,no,688.5,no,no,cellular,28,aug,13,14,-1,0,unknown,no
31,management,single,tertiary,no,910.5,no,no,cellular,27,aug,200,5,-1,0,unknown,no
32,management,single,tertiary,no,2949.0,no,no,cellular,18,aug,176,3,-1,0,unknown,no
37,management,single,secondary,no,544.5,yes,no,cellular,21,nov,39,4,182,3,failure,no
38,management,single,secondary,no,610.5,yes,yes,cellular,19,aug,89,1,-1,0,unknown,no
39,management,single,tertiary,no,0.0,no,no,cellular,29,aug,94,2,-1,0,unknown,no
39,management,single,secondary,no,2935.5,yes,yes,cellular,20,nov,47,1,-1,0,unknown,no
33,management,single,secondary,no,0.0,yes,yes,cellular,19,nov,163,2,-1,0,unknown,no
36,management,single,primary,no,25.5,yes,no,cellular,16,jul,329,1,-1,0,unknown,no
31,management,single,secondary,no,649.5,no,no,cellular,11,aug,1504,2,-1,0,unknown,no
37,management,single,secondary,no,1078.5,yes,no,cellular,13,may,118,1,365,1,failure,no
29,management,single,secondary,no,1891.5,no,no,cellular,5,feb,605,1,-1,0,unknown,no
35,management,single,tertiary,no,7414.5,yes,no,cellular,18,nov,295,1,124,2,failure,no
34,management,single,secondary,no,996.0,yes,yes,cellular,11,may,88,2,343,2,other,no
35,management,single,tertiary,no,4320.0,no,no,cellular,29,jan,42,1,-1,0,unknown,no
35,management,single,tertiary,no,1156.5,yes,yes,cellular,18,aug,221,5,-1,0,unknown,no
33,management,single,secondary,no,519.0,yes,yes,cellular,24,jul,379,1,-1,0,unknown,no
29,management,single,tertiary,no,1410.0,yes,no,cellular,15,may,757,1,330,1,failure,no
29,management,single,primary,no,-352.5,yes,no,cellular,22,jul,189,1,-1,0,unknown,no
39,management,single,secondary,no,213.0,no,yes,cellular,14,jul,424,4,-1,0,unknown,no
28,management,single,secondary,no,4.5,yes,no,cellular,14,sep,112,2,24,2,other,no
39,management,single,tertiary,no,1134.0,yes,no,unknown,2,jun,268,1,-1,0,unknown,no
32,management,single,secondary,no,7494.0,yes,no,unknown,20,may,205,2,-1,0,unknown,no
35,management,single,secondary,no,111.0,no,no,cellular,23,jul,248,2,-1,0,unknown,no
37,management,single,tertiary,no,39.0,no,no,cellular,17,jun,151,7,62,4,failure,no
35,management,single,primary,no,6478.5,no,no,cellular,16,apr,266,1,-1,0,unknown,no
25,management,single,primary,no,-331.5,yes,no,unknown,23,may,250,1,-1,0,unknown,no
31,management,single,secondary,no,81.0,yes,no,cellular,21,nov,226,1,-1,0,unknown,no
30,management,single,tertiary,no,244.5,yes,no,cellular,18,may,149,1,362,8,other,no
37,management,single,secondary,no,265.5,yes,no,cellular,16,jul,464,3,-1,0,unknown,no
24,management,single,secondary,no,739.5,yes,no,cellular,13,may,85,4,358,1,other,no
34,management,single,secondary,no,0.0,yes,no,cellular,5,may,150,1,-1,0,unknown,no
32,management,single,secondary,no,9325.5,yes,yes,cellular,18,nov,486,2,181,2,failure,no
38,management,single,secondary,no,274.5,yes,no,cellular,16,apr,256,3,339,2,failure,no
30,management,single,tertiary,no,171.0,no,no,cellular,14,aug,65,4,-1,0,unknown,no
31,management,single,secondary,no,2674.5,yes,yes,cellular,6,may,219,1,-1,0,unknown,no
32,management,single,secondary,no,21.0,no,no,cellular,19,aug,144,3,136,1,other,no
37,management,single,tertiary,no,4008.0,yes,no,cellular,11,aug,549,1,-1,0,unknown,no
30,management,single,secondary,no,555.0,yes,no,unknown,15,may,160,1,-1,0,unknown,no
38,management,single,tertiary,no,10254.0,yes,no,unknown,29,may,374,4,-1,0,unknown,no
33,management,single,tertiary,no,412.5,no,no,cellular,18,nov,348,1,-1,0,unknown,no
32,management,single,tertiary,no,13975.5,no,no,cellular,2,nov,92,3,-1,0,unknown,no
36,management,single,secondary,no,172.5,no,no,cellular,4,may,134,3,91,1,failure,no
33,management,single,secondary,no,604.5,yes,no,unknown,20,may,274,2,-1,0,unknown,no
31,management,single,secondary,no,47802.0,no,no,telephone,14,aug,34,6,-1,0,unknown,no
33,management,single,tertiary,no,51.0,no,no,cellular,28,aug,13,30,-1,0,unknown,no
28,management,single,primary,no,-294.0,no,no,cellular,7,jul,209,1,-1,0,unknown,no
33,management,single,secondary,no,589.5,yes,no,unknown,28,may,383,1,-1,0,unknown,no
28,management,single,secondary,no,-277.5,yes,yes,unknown,13,may,170,1,-1,0,unknown,no
32,management,single,secondary,no,1395.0,yes,no,unknown,21,may,122,1,-1,0,unknown,no
38,management,single,primary,no,-262.5,yes,no,telephone,21,jul,86,9,-1,0,unknown,no
32,management,single,secondary,no,3834.0,no,no,cellular,6,aug,269,3,-1,0,unknown,no
39,management,single,secondary,no,-2176.5,yes,yes,cellular,30,jul,65,5,-1,0,unknown,no
35,management,single,tertiary,no,4752.0,no,no,cellular,22,aug,24,30,-1,0,unknown,no
30,management,single,secondary,no,1516.5,yes,no,unknown,16,may,109,1,-1,0,unknown,no
28,management,single,secondary,no,112.5,no,no,unknown,1,jun,7,1,-1,0,unknown,no
36,management,single,unknown,no,1083.0,yes,no,unknown,20,may,268,2,-1,0,unknown,no
31,management,single,tertiary,yes,36.0,no,no,cellular,21,aug,246,2,-1,0,unknown,no
33,management,single,primary,no,-198.0,yes,yes,cellular,18,may,170,6,-1,0,unknown,no
25,management,single,secondary,no,15.0,yes,no,cellular,7,may,51,1,294,1,failure,no
34,management,single,secondary,no,300.0,yes,no,unknown,26,may,155,6,-1,0,unknown,no
25,management,single,secondary,no,259.5,yes,no,cellular,15,may,186,2,-1,0,unknown,no
26,management,single,secondary,no,796.5,yes,yes,cellular,6,feb,184,1,-1,0,unknown,no
37,management,single,secondary,yes,0.0,yes,no,cellular,17,jul,158,1,-1,0,unknown,no
34,management,single,secondary,no,6.0,yes,no,cellular,2,feb,105,2,263,1,failure,no
39,management,single,secondary,no,0.0,no,yes,unknown,19,jun,142,1,-1,0,unknown,no
33,management,single,secondary,no,205.5,yes,no,cellular,15,jul,136,3,-1,0,unknown,no
31,management,single,secondary,no,652.5,yes,no,unknown,21,may,204,1,-1,0,unknown,no
35,management,single,unknown,no,1089.0,yes,no,cellular,5,may,163,1,-1,0,unknown,no
28,management,single,secondary,no,3000.0,no,no,telephone,3,feb,226,2,-1,0,unknown,no
25,management,single,secondary,no,298.5,no,no,cellular,16,aug,111,2,95,3,other,no
33,management,single,tertiary,no,876.0,yes,no,cellular,7,aug,269,3,-1,0,unknown,no
27,management,single,tertiary,no,585.0,no,no,cellular,28,oct,190,1,82,1,success,no
34,management,single,tertiary,no,1015.5,no,no,cellular,9,feb,37,2,-1,0,unknown,no
31,management,single,secondary,no,0.0,no,no,cellular,22,sep,173,1,-1,0,unknown,no
30,management,single,secondary,no,1456.5,yes,no,cellular,17,apr,283,1,317,2,other,no
32,management,single,secondary,no,1645.5,yes,no,unknown,12,may,298,2,-1,0,unknown,no
37,management,single,secondary,no,142.5,no,no,cellular,6,feb,454,3,-1,0,unknown,no
39,management,single,tertiary,no,-1461.0,no,yes,cellular,13,aug,130,4,-1,0,unknown,no
35,management,single,secondary,yes,1581.0,yes,yes,cellular,21,nov,106,1,-1,0,unknown,no
31,management,single,tertiary,no,0.0,yes,no,cellular,8,sep,76,1,-1,0,unknown,no
32,management,single,secondary,no,195.0,yes,no,cellular,6,may,302,2,-1,0,unknown,no
38,management,single,secondary,no,283.5,yes,yes,cellular,21,jul,105,2,-1,0,unknown,no
30,management,single,secondary,yes,34.5,no,yes,cellular,4,feb,149,2,-1,0,unknown,no
32,management,single,secondary,no,43.5,no,no,cellular,19,aug,156,2,-1,0,unknown,no
